Date,Open,High,Low,Close,Adj Close,Volume,Day
2019-01-31,147.610001,149.300003,147.529999,149.059998,139.526566,27252900,1238
2019-02-01,149.350006,149.679993,148.580002,149.179993,139.638901,17057900,1239
2019-02-04,149.410004,150.970001,148.880005,150.960007,141.305038,21301700,1240
2019-02-05,151.009995,151.600006,150.240005,151.119995,141.454803,18295900,1241
2019-02-06,151.039993,151.369995,150.100006,150.929993,141.276978,13720600,1242
2019-02-07,149.919998,150.699997,148.389999,149.690002,140.116257,22850800,1243
2019-02-08,149.059998,149.899994,148.5,149.850006,140.266052,13463000,1244
2019-02-11,150.289993,151.149994,149.630005,151.100006,141.436096,16374800,1245
2019-02-12,151.919998,153.190002,151.880005,152.990005,143.205185,20779900,1246
2019-02-13,153.419998,153.759995,152.699997,153.419998,143.607727,15534500,1247
2019-02-14,152.580002,154.369995,152.399994,153.770004,143.935318,18251000,1248
2019-02-15,154.779999,156.240005,154.270004,156.220001,146.228607,27240200,1249
2019-02-19,155.550003,157.100006,155.550003,156.649994,146.631134,15856900,1250
2019-02-20,156.660004,157.580002,156.529999,157.389999,147.323792,18317400,1251
2019-02-21,157.130005,157.369995,156.059998,156.789993,146.762161,17497000,1252
2019-02-22,157.270004,158.270004,157.100006,158.149994,148.035187,20411800,1253
2019-02-25,159.080002,159.5,158.089996,158.190002,148.072601,17957100,1254
2019-02-26,158.009995,158.190002,156.889999,157.100006,147.052338,21497300,1255
2019-02-27,156.490005,157.440002,156.119995,157.320007,147.25827,18194900,1256
2019-02-28,157.089996,157.479996,156.369995,156.779999,146.752823,18155300,1257
2019-03-01,157.949997,158.339996,156.75,158.240005,148.119446,19247100,1258
2019-03-04,158.539993,158.779999,155.589996,156.809998,146.780869,23301800,1259
2019-03-05,156.940002,156.949997,155.960007,156.080002,146.097595,16798200,1260
2019-03-06,156.020004,156.080002,152.880005,153.020004,143.233276,29604600,1261
2019-03-07,153.020004,153.139999,151.369995,151.679993,141.978973,26822500,1262
2019-03-08,150.839996,151.759995,150.610001,151.639999,141.941528,20466800,1263
2019-03-11,152.110001,154.309998,151.899994,154.289993,144.422043,20854500,1264
2019-03-12,154.399994,154.979996,153.800003,154.369995,144.496918,18966800,1265
2019-03-13,154.919998,155.729996,154.75,154.979996,145.067947,24109100,1266
2019-03-14,154.899994,155.020004,154.199997,154.350006,144.478241,14217500,1267
2019-03-15,154.529999,155.869995,154.330002,154.759995,144.862015,22025900,1268
2019-03-18,155.059998,156.449997,154.479996,155.75,145.788681,24510200,1269
2019-03-19,156.479996,156.529999,154.570007,154.960007,145.049225,18633100,1270
2019-03-20,154.539993,155.419998,152.410004,153.259995,143.840378,29463200,1271
2019-03-21,152.729996,156.059998,152.729996,155.270004,145.726868,31845000,1272
2019-03-22,154.199997,154.539993,149.570007,149.619995,140.424088,40663000,1273
2019-03-25,149.479996,151.320007,148.410004,150.279999,141.043549,26454700,1274
2019-03-26,151.470001,152.820007,150.789993,151.860001,142.526428,21308600,1275
2019-03-27,151.710007,152.210007,149.479996,151.270004,141.972702,23477100,1276
2019-03-28,151.789993,152.929993,150.929993,152.619995,143.239716,19473300,1277
2019-03-29,153.679993,153.970001,152.100006,153.089996,143.680817,28298900,1278
2019-04-01,154.289993,154.919998,153.720001,154.759995,145.248169,20075200,1279
2019-04-02,154.869995,154.880005,153.509995,154.360001,144.872757,18253500,1280
2019-04-03,155.740005,156.149994,154.729996,155.160004,145.623596,19554700,1281
2019-04-04,155.279999,156.009995,154.839996,155.919998,146.336868,15909500,1282
2019-04-05,156.300003,157.470001,156.190002,157.380005,147.707169,21379000,1283
2019-04-08,156.850006,157.5,156.070007,157.119995,147.463135,14202400,1284
2019-04-09,156.460007,156.699997,154.910004,155.199997,145.661133,18534200,1285
2019-04-10,155.479996,157.360001,155.330002,157.309998,147.641449,18938800,1286
2019-04-11,157.520004,157.679993,156.809998,157.110001,147.45372,12218700,1287
2019-04-12,158.130005,158.160004,157.110001,157.679993,147.988724,14120300,1288
2019-04-15,157.949997,158.100006,156.5,157.169998,147.510056,10964000,1289
2019-04-16,157.710007,157.899994,156.979996,157.539993,147.857285,16782900,1290
2019-04-17,158.089996,158.110001,155.199997,156.100006,146.505844,17108500,1291
2019-04-18,156.110001,156.279999,154.660004,155.639999,146.074097,23276300,1292
2019-04-22,155.309998,155.809998,154.520004,155.229996,145.689331,15596800,1293
2019-04-23,155.369995,158.050003,155.360001,157.570007,147.885513,23396100,1294
2019-04-24,157.619995,158.690002,157.369995,158.059998,148.345367,18053100,1295
2019-04-25,157.330002,157.470001,155.470001,156.75,147.11586,19365100,1296
2019-04-26,156.960007,158.490005,156.399994,158.270004,148.542465,16999100,1297
2019-04-29,158.619995,159.610001,158.490005,159.029999,149.255753,13698900,1298
2019-04-30,159.149994,159.190002,156.960007,158.289993,148.561218,24127500,1299
2019-05-01,158.669998,158.729996,156.710007,156.789993,147.153397,17734300,1300
2019-05-02,156.639999,158.149994,155.679993,157.520004,147.838547,22715700,1301
2019-05-03,158.309998,160.639999,158.190002,160.529999,150.663528,20178800,1302
2019-05-06,158.179993,161.110001,158.009995,160.710007,150.832489,21262100,1303
2019-05-07,159.309998,159.869995,156.25,157.529999,147.847931,25434500,1304
2019-05-08,157.259995,158.089996,156.649994,156.759995,147.125259,16113700,1305
2019-05-09,155.520004,156.649994,153.740005,156.190002,146.590302,25259900,1306
2019-05-10,155.589996,156.830002,153.669998,156.619995,146.993851,26544700,1307
2019-05-13,153.690002,154.020004,151.160004,151.630005,142.310562,26936500,1308
2019-05-14,151.960007,154.169998,151.699997,153.539993,144.103149,15519200,1309
2019-05-15,152.399994,154.410004,152.070007,154.039993,144.572433,18410600,1310
2019-05-16,154.509995,156.179993,154.440002,155,145.473419,13772100,1311
2019-05-17,153.820007,155.270004,152.660004,152.839996,143.446167,21534000,1312
2019-05-20,151.929993,152.820007,151.410004,151.779999,142.45134,18689800,1313
2019-05-21,152.630005,154.039993,152.580002,153.820007,144.365982,11659100,1314
2019-05-22,153.220001,153.589996,152,152.529999,143.155258,13922600,1315
2019-05-23,151.059998,151.059998,148.580002,149.389999,140.208237,26379400,1316
2019-05-24,150.380005,151.089996,149.789993,150.789993,141.522202,16093100,1317
2019-05-28,151.009995,151.649994,149.580002,149.589996,140.395935,14042200,1318
2019-05-29,148.839996,148.929993,147.360001,148.339996,139.222778,22622300,1319
2019-05-30,148.75,149.580002,147.039993,147.929993,138.837952,17739100,1320
2019-05-31,146.190002,146.839996,145.320007,145.860001,136.895157,25411300,1321
2019-06-03,146.130005,147.210007,145.330002,146.369995,137.373856,26554500,1322
2019-06-04,147.919998,150.289993,146.419998,150.160004,140.930893,21217600,1323
2019-06-05,150.759995,150.889999,148.610001,150.190002,140.959076,18184100,1324
2019-06-06,150.119995,150.520004,148.309998,149.800003,140.592987,20772500,1325
2019-06-07,150.350006,151.509995,150.020004,150.860001,141.587875,17107500,1326
2019-06-10,151.449997,153.139999,151.449997,151.75,142.423172,18912300,1327
2019-06-11,152.869995,153.229996,150.580002,151.300003,142.000854,15373000,1328
2019-06-12,151.179993,151.779999,150.619995,151.470001,142.160431,11957600,1329
2019-06-13,152.309998,153.179993,151.869995,153.070007,143.662048,14839400,1330
2019-06-14,152.880005,152.940002,151.720001,151.729996,142.404404,16154800,1331
2019-06-17,151.869995,152.899994,151.669998,152.240005,143.386765,12509300,1332
2019-06-18,153.270004,155.149994,152.259995,154.009995,145.053833,22100800,1333
2019-06-19,154.190002,154.699997,153.399994,154.559998,145.571823,15625000,1334
2019-06-20,156.050003,156.220001,154.440002,155.289993,146.259384,17595700,1335
2019-06-21,155.130005,155.169998,153.610001,153.949997,144.997299,19854400,1336
2019-06-24,154.360001,154.410004,152,152.080002,143.236038,24002600,1337
2019-06-25,152.309998,152.5,151,151.149994,142.360153,17462200,1338
2019-06-26,151.699997,152.220001,150.759995,150.800003,142.030518,15726900,1339
2019-06-27,151.240005,153.770004,151.240005,153.630005,144.695923,22278400,1340
2019-06-28,153.949997,156.020004,153.940002,155.5,146.457184,35089900,1341
2019-07-01,157.539993,158.029999,155.220001,156.100006,147.022293,22850500,1342
2019-07-02,156.020004,156.119995,154.259995,155.149994,146.127487,19024600,1343
2019-07-03,155.600006,156.339996,155.169998,156.259995,147.172974,9115100,1344
2019-07-05,155.490005,156.740005,154.860001,156.679993,147.568558,14156700,1345
2019-07-08,156.210007,156.479996,154.889999,155.190002,146.165192,9735700,1346
2019-07-09,154.539993,155.429993,154.479996,155.399994,146.362961,12381600,1347
2019-07-10,156.199997,156.559998,154.850006,155.669998,146.617279,17325400,1348
2019-07-11,155.889999,155.940002,154.220001,154.910004,145.901505,14260800,1349
2019-07-12,155.139999,156.669998,154.880005,156.110001,147.031723,16678000,1350
2019-07-15,156.559998,156.589996,154.850006,155.289993,146.259384,12194300,1351
2019-07-16,155.130005,156.199997,154.669998,155.240005,146.212296,15152700,1352
2019-07-17,155.240005,155.339996,153.729996,154.130005,145.16684,14155100,1353
2019-07-18,154.080002,155.009995,153.729996,154.710007,145.713135,15705500,1354
2019-07-19,154.940002,155.429993,153.820007,153.820007,144.874893,17182600,1355
2019-07-22,154.240005,154.699997,153.399994,153.679993,144.742996,14474600,1356
2019-07-23,154.279999,154.720001,153.539993,154.699997,145.703705,15493200,1357
2019-07-24,154.289993,157.449997,154.119995,157.259995,148.114807,23823100,1358
2019-07-25,157.179993,157.240005,155.089996,155.360001,146.325317,17902500,1359
2019-07-26,155.580002,157.419998,155.5,157.199997,148.058289,14260300,1360
2019-07-29,157.190002,157.360001,155.600006,156.149994,147.069382,13192200,1361
2019-07-30,155.059998,157.839996,154.710007,157.839996,148.661102,1200,1362
2019-07-31,157.779999,159.229996,155.550003,156.559998,147.455505,40445900,1363
2019-08-01,156.880005,158.169998,153.589996,154.289993,145.31752,38070200,1364
2019-08-02,153.350006,153.75,151.279999,152.580002,143.707001,30148300,1365
2019-08-05,149.779999,149.919998,146.210007,148,139.393341,39221500,1366
2019-08-06,148.899994,149.699997,147.380005,149.360001,140.67421,24283300,1367
2019-08-07,147.919998,149.710007,146.690002,149.320007,140.636566,23952100,1368
2019-08-08,150.149994,152.630005,149.990005,152.539993,143.669266,19415600,1369
2019-08-09,152.089996,152.149994,150.029999,150.619995,141.860947,19313200,1370
2019-08-12,149.809998,150.119995,148.330002,148.669998,140.024368,15963000,1371
2019-08-13,148.339996,151.789993,147.669998,150.270004,141.531311,21912600,1372
2019-08-14,147.949997,147.979996,145.720001,146.070007,137.575592,28235800,1373
2019-08-15,146.619995,146.669998,144.789993,145.490005,137.029297,24202400,1374
2019-08-16,146.139999,148.910004,146.110001,148.630005,139.986679,22783400,1375
2019-08-19,150.320007,150.889999,149.949997,150.130005,141.39946,17023400,1376
2019-08-20,149.919998,150.009995,148.990005,149.149994,140.476425,13324100,1377
2019-08-21,150.619995,150.649994,149.789993,150.380005,141.634949,13446100,1378
2019-08-22,150.669998,151.080002,149.139999,150.029999,141.305267,12979100,1379
2019-08-23,149.220001,150.110001,144.929993,145.429993,136.972794,36974600,1380
2019-08-26,146.800003,147.050003,145.710007,147.029999,138.479736,19167100,1381
2019-08-27,147.960007,148.020004,144.679993,144.850006,136.426498,24546200,1382
2019-08-28,144.559998,147.389999,144.25,146.539993,138.018204,20115500,1383
2019-08-29,148.149994,149.289993,147.960007,149.110001,140.438751,18786300,1384
2019-08-30,149.889999,149.970001,148.039993,148.839996,140.184494,18727100,1385
2019-09-03,147.449997,148.320007,146,146.660004,138.13121,20688000,1386
2019-09-04,148.009995,148.360001,147.179993,147.839996,139.24263,13107500,1387
2019-09-05,149.850006,151.910004,149.369995,150.589996,141.832718,25666700,1388
2019-09-06,150.699997,151.229996,149.830002,149.899994,141.182846,14645900,1389
2019-09-09,150.570007,152.240005,150.059998,151.910004,143.075958,25780100,1390
2019-09-10,151.679993,153.949997,150.889999,153.850006,144.903137,29576200,1391
2019-09-11,154.520004,157.160004,153.559998,157,147.869965,42970500,1392
2019-09-12,157.179993,157.899994,155.570007,157.039993,147.907593,38648300,1393
2019-09-13,157.850006,158.919998,157.130005,157.309998,148.161926,31042800,1394
2019-09-16,156.970001,158.75,156.699997,157.899994,148.71759,23242600,1395
2019-09-17,157.360001,157.570007,156.449997,157.490005,148.331436,22986700,1396
2019-09-18,157.479996,157.5,155.070007,156.520004,147.417877,19735700,1397
2019-09-19,156.800003,157.820007,155.529999,155.759995,146.702026,21531600,1398
2019-09-20,155.639999,156.649994,154.449997,155.429993,146.39119,22707200,1399
2019-09-23,154.860001,155.949997,154.559998,155.309998,146.278244,14944600,1400
2019-09-24,155.149994,155.289993,151.839996,152.429993,144.070343,27576700,1401
2019-09-25,152.279999,154.360001,151.800003,154.100006,145.648788,21917500,1402
2019-09-26,153.919998,153.919998,151.949997,152.380005,144.023056,20641600,1403
2019-09-27,152.820007,153.220001,150.5,151.160004,142.869995,20181900,1404
2019-09-30,151.369995,152.259995,150.789993,151.339996,143.04007,16905400,1405
2019-10-01,152.110001,153.350006,148.050003,148.369995,140.233017,34093500,1406
2019-10-02,147.630005,147.630005,145.860001,147.25,139.174423,24894600,1407
2019-10-03,146.690002,147.940002,144.929993,147.740005,139.637543,25362800,1408
2019-10-04,147.990005,149.25,147.119995,149.139999,140.960739,18640400,1409
2019-10-07,148.779999,150.070007,148.119995,148.880005,140.715042,15762800,1410
2019-10-08,147.419998,147.929993,146.110001,146.460007,138.427734,18110600,1411
2019-10-09,147.539993,147.690002,146.639999,147.130005,139.060989,10929500,1412
2019-10-10,147.339996,148.5,147.100006,147.720001,139.618652,16349000,1413
2019-10-11,149.789993,151.960007,147.690002,150.220001,141.981583,29236300,1414
2019-10-14,149.910004,150.149994,149.100006,149.669998,141.4617,10692600,1415
2019-10-15,150.169998,152.130005,149.789993,151.389999,143.087357,16801200,1416
2019-10-16,151.210007,152.270004,151.139999,151.550003,143.238586,13119100,1417
2019-10-17,152.289993,153.509995,152.050003,153.339996,144.93042,13175800,1418
2019-10-18,152.929993,153.5,151.449997,152.610001,144.240463,14490200,1419
2019-10-21,154.169998,154.979996,153.910004,154.039993,145.592041,17450300,1420
2019-10-22,154.199997,155.050003,153.740005,154.210007,145.752701,12471800,1421
2019-10-23,154.339996,154.75,153.550003,154.399994,145.932297,8728000,1422
2019-10-24,154.949997,155.059998,153.470001,154.179993,145.72435,9091400,1423
2019-10-25,153.910004,155.529999,153.899994,155,146.499374,10531500,1424
2019-10-28,155.660004,156.979996,155.009995,156.339996,147.765884,15392400,1425
2019-10-29,156.009995,157.339996,155.860001,156.850006,148.24794,11978300,1426
2019-10-30,156.789993,156.809998,155.279999,156.330002,147.756454,14451500,1427
2019-10-31,156.100006,156.100006,154.240005,155.449997,146.924698,17344200,1428
2019-11-01,156.399994,158.190002,156.050003,158.100006,149.429352,18421600,1429
2019-11-04,159.399994,159.699997,158.470001,158.949997,150.232773,16182000,1430
2019-11-05,159.399994,160.460007,158.970001,159.149994,150.421768,13760200,1431
2019-11-06,158.990005,158.990005,157.809998,158.229996,149.552261,16025500,1432
2019-11-07,159.740005,160.169998,158.169998,158.649994,149.949219,13448900,1433
2019-11-08,158.279999,159.270004,157.949997,159.080002,150.355652,11967400,1434
2019-11-11,158.029999,158.899994,157.880005,158.779999,150.072083,10508700,1435
2019-11-12,158.929993,159.880005,158.490005,158.830002,150.119339,14316900,1436
2019-11-13,157.740005,158.5,157.190002,158.149994,149.476608,14514400,1437
2019-11-14,157.929993,158.910004,157.789993,158.100006,149.429352,13054000,1438
2019-11-15,159.229996,159.289993,158.350006,158.919998,150.204422,13119200,1439
2019-11-18,158.720001,158.740005,157.940002,158.520004,149.82637,10759500,1440
2019-11-19,159.110001,159.699997,158.309998,159.110001,150.383987,15203700,1441
2019-11-20,158.550003,159.600006,157.259995,158.509995,149.81691,21314300,1442
2019-11-21,158.820007,158.889999,157.229996,157.729996,149.079681,15388300,1443
2019-11-22,158.309998,158.539993,157.350006,158.220001,149.542786,13482400,1444
2019-11-25,159.029999,161.830002,158.889999,161.580002,152.718552,24753000,1445
2019-11-26,161.75,162.539993,161.289993,161.690002,152.822525,15496700,1446
2019-11-27,162.380005,162.929993,162.080002,162.830002,153.899979,13202500,1447
2019-11-29,162.410004,162.789993,161.669998,161.770004,152.898102,9988200,1448
2019-12-02,162.149994,162.210007,159.910004,160.190002,151.404739,17190900,1449
2019-12-03,158.820007,159.759995,158.100006,159.679993,150.922745,14884400,1450
2019-12-04,160.5,161.220001,160.300003,160.779999,151.962372,10833200,1451
2019-12-05,161.470001,161.649994,160.449997,160.940002,152.113617,11470700,1452
2019-12-06,162.589996,163.410004,162.5,162.820007,153.890518,16486200,1453
2019-12-09,162.75,163.160004,162.389999,162.509995,153.597519,13476700,1454
2019-12-10,162.410004,162.960007,161.940002,162.610001,153.692047,13704400,1455
2019-12-11,162.880005,163.080002,161.949997,162.559998,153.644775,19612200,1456
2019-12-12,162.75,165.100006,162.25,163.960007,154.968002,24857000,1457
2019-12-13,163.729996,164.809998,162.550003,163.330002,154.372559,23279600,1458
2019-12-16,164.059998,164.850006,163.740005,163.880005,155.460602,20115300,1459
2019-12-17,164.139999,164.699997,163.699997,164.699997,156.23848,12980000,1460
2019-12-18,165.059998,165.279999,164.320007,165.020004,156.542068,15379300,1461
2019-12-19,165.279999,165.729996,164.880005,165.729996,157.215561,11919800,1462
2019-12-20,166.149994,166.410004,165.720001,165.970001,157.443268,25449500,1463
2019-12-23,166.240005,166.360001,165.360001,166.300003,157.756317,13372100,1464
2019-12-24,166.449997,166.699997,166.039993,166.679993,158.116776,4334500,1465
2019-12-26,166.830002,166.979996,166.360001,166.679993,158.116776,9371200,1466
2019-12-27,167.119995,167.119995,165.429993,165.860001,157.338928,12261800,1467
2019-12-30,165.979996,166.210007,164.570007,165.440002,156.940491,14912700,1468
2019-12-31,165.080002,166.350006,164.710007,165.669998,157.158691,17362400,1469
2020-01-02,166.740005,166.75,164.229996,165.779999,157.263016,18297500,1470
2020-01-03,163.740005,165.410004,163.699997,165.130005,156.646423,19295600,1471
2020-01-06,163.850006,165.539993,163.539993,165.350006,156.855087,17150900,1472
2020-01-07,164.850006,165.339996,164.210007,164.800003,156.333344,11817900,1473
2020-01-08,164.820007,166.029999,164.720001,165.309998,156.817154,13832400,1474
2020-01-09,166.119995,166.449997,165.259995,165.509995,157.006866,11895400,1475
2020-01-10,165.550003,165.690002,164.199997,164.889999,156.418732,15353000,1476
2020-01-13,164.940002,166.039993,164.070007,165.960007,157.433777,17271100,1477
2020-01-14,165.139999,167.589996,164.979996,166.570007,158.012421,18323000,1478
2020-01-15,166.149994,167.949997,166.139999,167.369995,158.771301,15437200,1479
2020-01-16,168.589996,169.869995,168.429993,169.529999,160.820374,19976200,1480
2020-01-17,170.279999,170.559998,168.669998,169.070007,160.383987,18306400,1481
2020-01-21,168.360001,168.990005,167.270004,167.669998,159.055908,17935100,1482
2020-01-22,168.190002,168.619995,167.179993,167.559998,158.951538,14916300,1483
2020-01-23,167.100006,167.970001,165.449997,167.449997,158.847229,15954300,1484
2020-01-24,168.009995,168.009995,164.229996,165.389999,156.893036,20491400,1485
2020-01-27,162.850006,164.490005,162.419998,163.509995,155.109619,18539000,1486
2020-01-28,164.5,165.399994,163.490005,164.869995,156.39975,16690400,1487
2020-01-29,165.100006,165.559998,163.899994,163.929993,155.508026,14944400,1488
2020-01-30,162.839996,164.139999,161.929993,163.929993,155.508026,21889700,1489
2020-01-31,163.320007,163.919998,160.029999,160.529999,152.2827,30439000,1490
2020-02-03,161.600006,162.929993,161.490005,162.320007,153.980759,17373200,1491
2020-02-04,164.309998,165.309998,164.160004,164.770004,156.304932,15994200,1492
2020-02-05,166.479996,167.529999,165.690002,167.309998,158.714371,17807000,1493
2020-02-06,167.889999,168.149994,166.759995,166.929993,158.353943,14768900,1494
2020-02-07,166.289993,166.360001,164.399994,164.880005,156.409256,18029600,1495
2020-02-10,164.559998,165.889999,164.460007,165.809998,157.291489,11428800,1496
2020-02-11,166.789993,167.960007,166.270004,166.960007,158.38237,15005600,1497
2020-02-12,168.020004,168.289993,167.279999,168.110001,159.473282,12123000,1498
2020-02-13,167.220001,168.949997,167.110001,168.550003,159.890732,12649300,1499
2020-02-14,168.699997,168.779999,167.339996,167.899994,159.274094,16006200,1500
2020-02-18,167.5,168.059998,166.429993,167.539993,158.932541,13412100,1501
2020-02-19,168.169998,169.139999,167.529999,168.399994,159.748398,11084600,1502
2020-02-20,167.899994,169.110001,166.589996,168.809998,160.137329,20383800,1503
2020-02-21,168.149994,168.630005,166.330002,167.100006,158.515198,18729900,1504
2020-02-24,161.860001,167.059998,161.100006,162.070007,153.743622,28239500,1505
2020-02-25,162.520004,162.759995,155.960007,156.309998,148.279526,45047000,1506
2020-02-26,157.050003,158.490005,154.220001,154.5,146.562515,39465000,1507
2020-02-27,151.350006,155.009995,148.820007,149.059998,141.402054,50530300,1508
2020-02-28,144.850006,149.130005,143.910004,146.330002,138.812225,72036400,1509
2020-03-02,147.970001,151.229996,145.389999,151.029999,143.270813,33569300,1510
2020-03-03,151.089996,154.199997,146.309998,147.949997,140.349045,42941300,1511
2020-03-04,150.279999,152.449997,148.520004,152.160004,144.342743,36195800,1512
2020-03-05,148.839996,152.479996,145.490005,147.320007,139.751373,32729400,1513
2020-03-06,142.710007,145.979996,140.990005,144.399994,136.9814,39688300,1514
2020-03-09,134.130005,136.169998,130.259995,130.360001,123.662727,56320000,1515
2020-03-10,134.710007,134.800003,128.020004,134.429993,127.523605,54432700,1516
2020-03-11,130.919998,132.270004,124.169998,125.879997,119.41288,51354800,1517
2020-03-12,116.769997,119.900002,111.599998,111.970001,106.217514,70114300,1518
2020-03-13,118.309998,119.959999,109.550003,119.470001,113.332199,57915100,1519
2020-03-16,108.620003,111.300003,101.43,103.620003,98.296516,59095700,1520
2020-03-17,104.959999,110.5,100.610001,108.370003,102.802467,59344800,1521
2020-03-18,103.050003,106.779999,96.25,99.970001,94.834023,62296700,1522
2020-03-19,99.660004,106.800003,95.690002,103.870003,98.533669,62654700,1523
2020-03-20,106.120003,108.760002,100.449997,101.400002,96.190552,76203700,1524
2020-03-23,101.900002,102.18,95.910004,99.900002,94.767609,63534700,1525
2020-03-24,105.370003,109.330002,99.93,109.040001,103.438034,73386700,1526
2020-03-25,109.480003,114,106.019997,109.970001,104.723648,56043700,1527
2020-03-26,111.540001,117.599998,111.199997,116.809998,111.23732,51657600,1528
2020-03-27,112.25,116.019997,110.870003,112.559998,107.190063,39931500,1529
2020-03-30,113.239998,115.260002,110.800003,115.040001,109.55175,41552100,1530
2020-03-31,114.599998,116.169998,111.959999,114.459999,108.999428,52948000,1531
2020-04-01,108.699997,110.379997,105.529999,106.660004,101.571548,54224200,1532
2020-04-02,105.720001,110.389999,104.57,107.669998,102.533363,43774200,1533
2020-04-03,106.589996,108,102.599998,104.620003,99.62886,42189200,1534
2020-04-06,109.089996,113.339996,109.019997,112.629997,107.256737,48708100,1535
2020-04-07,116.879997,118.639999,112.389999,112.919998,107.532898,57546100,1536
2020-04-08,114.879997,119.239998,113.290001,118.07,112.43721,52822300,1537
2020-04-09,121.919998,124.610001,121.330002,123.720001,117.817657,69528600,1538
2020-04-13,122.849998,123.510002,119.120003,120.370003,114.62748,40198200,1539
2020-04-14,123.900002,124.879997,121.300003,122.809998,116.951073,35089700,1540
2020-04-15,117.860001,119.110001,116.660004,117.800003,112.180092,34809900,1541
2020-04-16,118.089996,118.419998,114.559998,116.910004,111.332542,49501300,1542
2020-04-17,121.900002,122.720001,120.059998,122.059998,116.236855,46250200,1543
2020-04-20,119.589996,122.900002,119.040001,120.620003,114.865562,36700500,1544
2020-04-21,117.419998,119.239998,116.480003,117.739998,112.122932,31608900,1545
2020-04-22,120.32,120.989998,118.769997,119.169998,113.484726,24333800,1546
2020-04-23,120.110001,122.900002,119.68,120.339996,114.598907,38571200,1547
2020-04-24,121.529999,123.32,120.089996,122.410004,116.570152,27147500,1548
2020-04-27,123.949997,128.440002,123.860001,127.260002,121.188782,39021300,1549
2020-04-28,131.119995,131.460007,127.279999,129.110001,122.950539,47292700,1550
2020-04-29,133.490005,136.850006,131.880005,135.460007,128.997589,50390500,1551
2020-04-30,131.899994,132.940002,130.139999,130.309998,124.093277,43727500,1552
2020-05-01,127.150002,127.459999,123.290001,125.139999,119.169922,43352000,1553
2020-05-04,123.599998,125.900002,122.25,125.68,119.684158,28498200,1554
2020-05-05,128.070007,129.919998,126.099998,126.650002,120.607887,31209400,1555
2020-05-06,127.489998,128.199997,125,125.720001,119.722229,29836800,1556
2020-05-07,127.389999,128.5,126.550003,127.440002,121.360184,27493000,1557
2020-05-08,130.160004,132.75,129.190002,132.360001,126.045456,32122900,1558
2020-05-11,130.410004,132.949997,129.330002,131.699997,125.416954,33983200,1559
2020-05-12,132.259995,132.289993,126.839996,126.970001,120.912605,44275300,1560
2020-05-13,125.650002,126.080002,120.410004,122.720001,116.865372,58719300,1561
2020-05-14,119.970001,123.269997,117.18,123.120003,117.246292,55904300,1562
2020-05-15,122.010002,125.529999,121.459999,125.080002,119.11277,40236600,1563
2020-05-18,131.449997,133.389999,130.830002,132.679993,126.350197,46981100,1564
2020-05-19,132.220001,133.449997,130.059998,130.059998,123.855194,30270000,1565
2020-05-20,132.729996,134.979996,132.380005,134,127.607216,35901300,1566
2020-05-21,134.050003,135.059998,132.580002,134.240005,127.835808,32716500,1567
2020-05-22,134.669998,135.050003,133.020004,134.889999,128.454788,24035200,1568
2020-05-26,140.089996,140.380005,134.990005,138.779999,132.159195,36971000,1569
2020-05-27,141.570007,143.5,137.330002,143.089996,136.26355,42682000,1570
2020-05-28,144.740005,144.740005,137.580002,139.699997,133.035324,42105000,1571
2020-05-29,138.300003,139.279999,136.410004,138.899994,132.273453,41536400,1572
2020-06-01,139.259995,141.669998,138.610001,140.229996,133.540024,25567500,1573
2020-06-02,141.070007,141.850006,139.559998,141.389999,134.644699,24666200,1574
2020-06-03,143.669998,146.070007,143.110001,144.800003,137.891983,36111700,1575
2020-06-04,143.839996,145.600006,143.179993,144.589996,137.691986,28904700,1576
2020-06-05,150.860001,152.320007,149.550003,150.179993,143.015335,53513400,1577
2020-06-08,152.350006,153.389999,151.630005,153.089996,145.786499,33834300,1578
2020-06-09,150.860001,151.770004,149.059998,150.259995,143.091522,39646000,1579
2020-06-10,150.089996,150.259995,145.899994,146.179993,139.206161,51774500,1580
2020-06-11,140.149994,141.029999,134.770004,135.029999,128.588104,72041500,1581
2020-06-12,140.330002,141.020004,134.149994,138.270004,131.673492,63864900,1582
2020-06-15,133.279999,142.059998,133.279999,140.990005,134.717789,57354800,1583
2020-06-16,146.690002,146.690002,141.029999,144.380005,137.95697,48957000,1584
2020-06-17,144.589996,144.990005,141.320007,141.770004,135.463089,34811400,1585
2020-06-18,140.369995,143.309998,139.809998,141.720001,135.415314,26974100,1586
2020-06-19,144.419998,144.509995,139.839996,140.990005,134.717789,50293800,1587
2020-06-22,140.240005,142.559998,138.830002,142.399994,136.065048,28983200,1588
2020-06-23,144.320007,144.660004,142.649994,143,136.638367,20344200,1589
2020-06-24,141.100006,141.600006,136.309998,138.360001,132.204788,42998700,1590
2020-06-25,137.710007,140.580002,136.289993,140.449997,134.201813,37191200,1591
2020-06-26,139.479996,139.830002,136.490005,136.669998,130.589981,39100100,1592
2020-06-29,138.710007,141.990005,137.100006,141.139999,134.86113,33935200,1593
2020-06-30,140.669998,143.619995,140.589996,143.179993,136.810349,32865900,1594
2020-07-01,143.649994,144.509995,141.240005,141.820007,135.510849,26457500,1595
2020-07-02,144.559998,145.279999,141.889999,142.399994,136.065048,24022400,1596
2020-07-06,145.320007,145.699997,142.929993,143.429993,137.04924,19858200,1597
